##Databases: KEGG PATHWAY, Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
Metabolic pathways	KEGG PATHWAY	ath01100	360	3766	0.122232556829	0.777450021476	Barthea36094|Barthea37549|Barthea40958|Barthea05450|Barthea22576|Barthea18291|Barthea22572|Barthea19834|Barthea07927|Barthea14801|Barthea07639|Barthea40255|Barthea01783|Barthea33973|Barthea37090|Barthea43515|Barthea23221|Barthea21682|Barthea15222|Barthea39494|Barthea34245|Barthea29143|Barthea15419|Barthea04076|Barthea41353|Barthea04778|Barthea16875|Barthea35015|Barthea26049|Barthea31195|Barthea28765|Barthea27664|Barthea11617|Barthea42627|Barthea27217|Barthea14382|Barthea37466|Barthea25034|Barthea01581|Barthea14201|Barthea32540|Barthea23916|Barthea29040|Barthea06673|Barthea15006|Barthea30809|Barthea12842|Barthea26901|Barthea43550|Barthea18787|Barthea17086|Barthea25463|Barthea17089|Barthea10333|Barthea39139|Barthea31944|Barthea35408|Barthea24961|Barthea14855|Barthea07912|Barthea17013|Barthea23686|Barthea36435|Barthea39006|Barthea43633|Barthea43632|Barthea37048|Barthea02270|Barthea32281|Barthea23461|Barthea43951|Barthea12060|Barthea26547|Barthea17653|Barthea19616|Barthea13916|Barthea02875|Barthea02870|Barthea08947|Barthea29486|Barthea35055|Barthea01385|Barthea04989|Barthea08948|Barthea29869|Barthea33261|Barthea16762|Barthea41179|Barthea27689|Barthea11361|Barthea11362|Barthea38774|Barthea12818|Barthea12566|Barthea20086|Barthea23893|Barthea24115|Barthea18115|Barthea28534|Barthea07157|Barthea16143|Barthea36128|Barthea08455|Barthea19615|Barthea42613|Barthea42997|Barthea13384|Barthea04568|Barthea04443|Barthea12492|Barthea12497|Barthea12496|Barthea33126|Barthea33125|Barthea12799|Barthea15133|Barthea37811|Barthea22207|Barthea33904|Barthea06569|Barthea15715|Barthea36786|Barthea29955|Barthea20668|Barthea04201|Barthea09926|Barthea19221|Barthea35574|Barthea25741|Barthea17510|Barthea19898|Barthea02833|Barthea24831|Barthea08773|Barthea15967|Barthea28806|Barthea24715|Barthea08824|Barthea16644|Barthea37176|Barthea26692|Barthea05445|Barthea35786|Barthea41347|Barthea12914|Barthea04663|Barthea25959|Barthea14042|Barthea27679|Barthea10423|Barthea01185|Barthea08259|Barthea41045|Barthea34321|Barthea01005|Barthea01006|Barthea01009|Barthea15198|Barthea07684|Barthea03304|Barthea41991|Barthea38721|Barthea16893|Barthea11737|Barthea33792|Barthea25475|Barthea42095|Barthea12182|Barthea32680|Barthea04240|Barthea31813|Barthea31702|Barthea31703|Barthea19509|Barthea20924|Barthea24406|Barthea13603|Barthea19325|Barthea41796|Barthea28237|Barthea07229|Barthea38944|Barthea05619|Barthea38940|Barthea38942|Barthea09950|Barthea25283|Barthea10859|Barthea14628|Barthea35040|Barthea22272|Barthea03690|Barthea37029|Barthea02464|Barthea30734|Barthea05054|Barthea12001|Barthea21897|Barthea34749|Barthea27127|Barthea01283|Barthea22384|Barthea17857|Barthea06935|Barthea28016|Barthea23704|Barthea20870|Barthea12731|Barthea25130|Barthea09000|Barthea18039|Barthea30728|Barthea12781|Barthea04777|Barthea24545|Barthea24546|Barthea06570|Barthea25488|Barthea37980|Barthea38905|Barthea05715|Barthea04370|Barthea18634|Barthea17177|Barthea19559|Barthea04580|Barthea00617|Barthea07578|Barthea21300|Barthea36963|Barthea11856|Barthea11855|Barthea21220|Barthea26914|Barthea02956|Barthea27244|Barthea26842|Barthea35037|Barthea34684|Barthea02552|Barthea38280|Barthea40900|Barthea07281|Barthea33240|Barthea11927|Barthea35081|Barthea30302|Barthea27547|Barthea43718|Barthea32569|Barthea31546|Barthea04242|Barthea20305|Barthea37849|Barthea35996|Barthea39933|Barthea16039|Barthea12905|Barthea00472|Barthea27335|Barthea12764|Barthea36743|Barthea14647|Barthea06548|Barthea36257|Barthea06540|Barthea11894|Barthea05746|Barthea39596|Barthea34852|Barthea19636|Barthea34917|Barthea06538|Barthea36633|Barthea36632|Barthea22267|Barthea19147|Barthea25534|Barthea13666|Barthea39274|Barthea28892|Barthea37158|Barthea35288|Barthea12017|Barthea08208|Barthea14497|Barthea44459|Barthea44594|Barthea41623|Barthea18392|Barthea12498|Barthea39243|Barthea45262|Barthea10682|Barthea20263|Barthea27597|Barthea27592|Barthea40899|Barthea23763|Barthea27612|Barthea07344|Barthea16501|Barthea45778|Barthea23732|Barthea27471|Barthea43624|Barthea22136|Barthea20869|Barthea12726|Barthea20193|Barthea07667|Barthea29274|Barthea26900|Barthea19969|Barthea33534|Barthea33927|Barthea27052|Barthea01443|Barthea36358|Barthea39123|Barthea17099|Barthea30473|Barthea41845|Barthea21020|Barthea28984|Barthea44886|Barthea24815|Barthea43981|Barthea07200|Barthea46068|Barthea12059|Barthea14596|Barthea32671|Barthea44316|Barthea29925|Barthea44102|Barthea34284|Barthea44533|Barthea10017|Barthea44530|Barthea44534|Barthea02764|Barthea24376|Barthea02766|Barthea39835|Barthea39644|Barthea45919|Barthea11837|Barthea03144|Barthea30705|Barthea38742|Barthea34198|Barthea03367|Barthea32457|Barthea29035|Barthea28522|Barthea33474|Barthea12662|Barthea11654|Barthea27621	http://www.genome.jp/kegg-bin/show_pathway?ath01100/ath:AT5G10300%09red/ath:AT1G04180%09red/ath:AT5G23960%09red/ath:AT3G46970%09red/ath:AT2G37040%09red/ath:AT1G10070%09red/ath:AT4G15560%09red/ath:AT4G08900%09red/ath:AT5G18660%09red/ath:AT5G27730%09red/ath:AT5G59750%09red/ath:AT4G24620%09red/ath:AT1G63460%09red/ath:AT3G30180%09red/ath:AT1G72680%09red/ath:AT1G74910%09red/ath:AT4G14070%09red/ath:AT5G47720%09red/ath:AT1G10370%09red/ath:AT3G17790%09red/ath:AT4G37770%09red/ath:AT3G23580%09red/ath:AT3G10340%09red/ath:AT4G26910%09red/ath:AT4G13710%09red/ath:AT4G17690%09red/ath:AT1G13700%09red/ath:AT4G31500%09red/ath:AT5G62670%09red/ath:AT1G78380%09red/ath:AT3G20440%09red/ath:AT1G49820%09red/ath:AT1G02790%09red/ath:AT1G24180%09red/ath:AT1G73370%09red/ath:AT5G19040%09red/ath:AT5G13930%09red/ath:AT5G20250%09red/ath:AT5G39580%09red/ath:AT1G02950%09red/ath:AT5G08370%09red/ath:AT4G33070%09red/ath:AT2G43710%09red/ath:AT4G19860%09red/ath:AT1G31710%09red/ath:AT3G16150%09red/ath:AT2G21330%09red/ath:AT2G02010%09red/ath:AT3G61470%09red/ath:AT5G08680%09red/ath:AT5G54500%09red/ath:AT2G22250%09red/ath:AT4G25700%09red/ath:AT4G12110%09red/ath:AT4G26200%09red/ath:AT5G67590%09red/ath:AT3G42640%09red/ath:AT3G56310%09red/ath:AT1G45474%09red/ath:AT4G02780%09red/ath:AT5G51970%09red/ath:AT4G15940%09red/ath:AT1G44970%09red/ath:AT2G31390%09red/ath:AT3G04520%09red/ath:AT4G31990%09red/ath:AT3G51240%09red/ath:AT3G03190%09red/ath:AT2G24800%09red/ath:AT3G09920%09red/ath:AT1G32440%09red/ath:AT4G22880%09red/ath:AT5G17230%09red/ath:AT5G54160%09red/ath:AT5G10240%09red/ath:AT5G13110%09red/ath:AT1G52340%09red/ath:AT5G39890%09red/ath:AT5G17330%09red/ath:AT2G38650%09red/ath:AT2G19590%09red/ath:AT3G62760%09red/ath:AT5G38710%09red/ath:AT5G40390%09red/ath:AT5G55500%09red/ath:AT4G05390%09red/ath:AT2G26640%09red/ath:AT4G39210%09red/ath:AT3G08940%09red/ath:AT1G67090%09red/ath:AT1G31910%09red/ath:AT3G45140%09red/ath:AT3G18080%09red/ath:AT2G28520%09red/ath:AT2G29630%09red/ath:AT4G10340%09red/ath:AT4G02330%09red/ath:AT2G25710%09red/ath:AT1G03090%09red/ath:AT5G54190%09red/ath:AT2G20340%09red/ath:AT1G77120%09red/ath:AT4G38460%09red/ath:AT2G43360%09red/ath:AT1G32470%09red/ath:AT5G50375%09red/ath:AT5G49810%09red/ath:AT1G69770%09red/ath:AT1G29930%09red/ath:AT3G19450%09red/ath:AT3G48610%09red/ath:AT1G74030%09red/ath:AT4G37990%09red/ath:AT1G61820%09red/ath:AT3G47470%09red/ath:AT5G21100%09red/ath:AT5G66460%09red/ath:AT1G15710%09red/ath:AT4G32180%09red/ath:AT5G64120%09red/ath:AT5G54270%09red/ath:AT1G03130%09red/ath:AT3G54420%09red/ath:AT4G16210%09red/ath:AT3G13560%09red/ath:AT5G46180%09red/ath:AT2G18980%09red/ath:AT5G03630%09red/ath:AT2G38860%09red/ath:AT2G34500%09red/ath:AT4G16700%09red/ath:AT2G21940%09red/ath:AT4G26260%09red/ath:AT2G45440%09red/ath:AT5G44640%09red/ath:AT1G56600%09red/ath:AT2G44160%09red/ath:AT5G45930%09red/ath:AT2G17370%09red/ath:AT5G18280%09red/ath:ArthMp006%09red/ath:ArthMp007%09red/ath:AT2G27150%09red/ath:AT3G57520%09red/ath:AT2G05100%09red/ath:AT1G06820%09red/ath:ArthMp100%09red/ath:AT5G11520%09red/ath:AT5G54770%09red/ath:AT5G16710%09red/ath:AT1G06550%09red/ath:AT5G24550%09red/ath:ArthMp109%09red/ath:AT4G03280%09red/ath:AT5G20980%09red/ath:AT1G08510%09red/ath:AT5G66390%09red/ath:AT3G60330%09red/ath:AT4G02770%09red/ath:AT2G26260%09red/ath:ArthCp018%09red/ath:AT1G05010%09red/ath:AT3G23820%09red/ath:AT1G05590%09red/ath:AT1G76690%09red/ath:AT5G11320%09red/ath:AT2G06050%09red/ath:AT5G50950%09red/ath:AT3G43190%09red/ath:AT3G57610%09red/ath:AT1G33700%09red/ath:AT5G34930%09red/ath:AT1G64390%09red/ath:AT2G34430%09red/ath:AT5G42180%09red/ath:AT1G16900%09red/ath:AT2G02390%09red/ath:AT1G22170%09red/ath:AT1G60490%09red/ath:AT4G36220%09red/ath:AT4G22590%09red/ath:AT1G11840%09red/ath:AT5G07990%09red/ath:AT3G21240%09red/ath:AT2G30970%09red/ath:AT2G36880%09red/ath:AT4G20460%09red/ath:AT1G74010%09red/ath:AT3G07800%09red/ath:AT5G13640%09red/ath:AT5G05270%09red/ath:AT3G14420%09red/ath:AT1G48130%09red/ath:ArthCp002%09red/ath:AT5G10330%09red/ath:AT4G11600%09red/ath:AT3G27060%09red/ath:AT4G33420%09red/ath:AT4G35630%09red/ath:AT5G60340%09red/ath:AT4G19810%09red/ath:AT1G80740%09red/ath:AT4G37830%09red/ath:AT5G24090%09red/ath:AT3G54470%09red/ath:AT2G47180%09red/ath:AT4G32520%09red/ath:AT5G27870%09red/ath:AT5G24400%09red/ath:AT1G19150%09red/ath:AT4G09650%09red/ath:AT5G08640%09red/ath:AT4G19010%09red/ath:AT1G08980%09red/ath:AT1G67070%09red/ath:AT5G25880%09red/ath:AT1G27980%09red/ath:AT1G67980%09red/ath:AT3G18030%09red/ath:AT2G27760%09red/ath:AT5G48930%09red/ath:AT2G43980%09red/ath:AT4G02320%09red/ath:AT1G20270%09red/ath:AT1G15820%09red/ath:AT2G44480%09red/ath:AT5G51460%09red/ath:AT4G34880%09red/ath:AT1G12550%09red/ath:AT1G74590%09red/ath:AT2G40890%09red/ath:AT1G02500%09red/ath:AT1G80860%09red/ath:AT2G37130%09red/ath:AT2G07050%09red/ath:AT5G04040%09red/ath:AT3G59850%09red/ath:AT1G67750%09red/ath:AT1G80460%09red/ath:AT5G53970%09red/ath:AT4G33220%09red/ath:AT5G49720%09red/ath:AT1G09780%09red/ath:AT4G33870%09red/ath:AT1G80230%09red/ath:AT3G55440%09red/ath:AT2G38110%09red/ath:AT3G23790%09red/ath:AT3G21160%09red/ath:AT2G05830%09red/ath:AT1G08630%09red/ath:AT1G07420%09red/ath:AT2G18950%09red/ath:AT2G27450%09red/ath:AT1G47578%09red/ath:AT5G17050%09red/ath:AT5G64570%09red/ath:AT1G68890%09red/ath:AT5G42650%09red/ath:AT4G04880%09red/ath:AT2G20610%09red/ath:AT3G09270%09red/ath:AT2G13810%09red/ath:AT4G37760%09red/ath:AT4G34240%09red/ath:AT1G75270%09red/ath:AT4G26220%09red/ath:AT5G63980%09red/ath:AT1G48320%09red/ath:AT5G38460%09red/ath:AT4G04320%09red/ath:AT5G43860%09red/ath:AT1G14810%09red/ath:AT3G06200%09red/ath:AT1G51720%09red/ath:AT3G54890%09red/ath:AT1G63000%09red/ath:AT5G19730%09red/ath:AT1G07780%09red/ath:AT3G55120%09red/ath:AT1G65930%09red/ath:AT1G69500%09red/ath:AT3G07180%09red/ath:AT2G18700%09red/ath:AT5G05340%09red
Mismatch repair	KEGG PATHWAY	ath03430	11	80	0.128026694567	0.777450021476	Barthea38203|Barthea03269|Barthea39734|Barthea19506|Barthea10389|Barthea11996|Barthea11995|Barthea42412|Barthea32471|Barthea42284|Barthea45510	http://www.genome.jp/kegg-bin/show_pathway?ath03430/ath:AT5G08020%09red/ath:AT3G18524%09red/ath:AT2G06510%09red/ath:AT2G42120%09red/ath:AT1G10590%09red/ath:AT4G18590%09red/ath:AT5G27740%09red
Pentose and glucuronate interconversions	KEGG PATHWAY	ath00040	14	108	0.12959023916	0.777450021476	Barthea13603|Barthea16644|Barthea15715|Barthea38940|Barthea11737|Barthea02552|Barthea31944|Barthea03367|Barthea35081|Barthea41623|Barthea38944|Barthea38942|Barthea18115|Barthea39596	http://www.genome.jp/kegg-bin/show_pathway?ath00040/ath:AT1G67750%09red/ath:AT5G51970%09red/ath:AT4G13710%09red/ath:AT4G02320%09red/ath:AT4G02330%09red/ath:AT4G33220%09red/ath:AT5G27870%09red/ath:AT3G59850%09red/ath:AT5G19730%09red/ath:AT1G02790%09red
Betalain biosynthesis	KEGG PATHWAY	ath00965	2	6	0.136308784451	0.777450021476	Barthea01283|Barthea11790	http://www.genome.jp/kegg-bin/show_pathway?ath00965/ath:AT4G15093%09red/ath:AT2G20340%09red
Plant-pathogen interaction	KEGG PATHWAY	ath04626	34	312	0.16309745657	0.823086698788	Barthea07121|Barthea11216|Barthea17441|Barthea34110|Barthea25958|Barthea28762|Barthea30677|Barthea30676|Barthea12485|Barthea26438|Barthea24914|Barthea41378|Barthea16601|Barthea00593|Barthea36589|Barthea39494|Barthea10897|Barthea31166|Barthea43214|Barthea04810|Barthea27184|Barthea23574|Barthea19862|Barthea33998|Barthea36795|Barthea00286|Barthea27838|Barthea07916|Barthea25159|Barthea26738|Barthea40477|Barthea43581|Barthea15177|Barthea42257	http://www.genome.jp/kegg-bin/show_pathway?ath04626/ath:AT2G15680%09red/ath:AT2G28260%09red/ath:AT5G15410%09red/ath:AT2G14610%09red/ath:AT5G56580%09red/ath:AT5G52640%09red/ath:AT1G24620%09red/ath:AT1G76650%09red/ath:AT2G38470%09red/ath:AT4G04720%09red/ath:AT1G80460%09red/ath:AT5G53130%09red/ath:AT5G13160%09red/ath:AT3G10190%09red/ath:AT5G17480%09red/ath:AT4G33430%09red/ath:AT3G25070%09red/ath:AT3G10660%09red/ath:AT5G42380%09red/ath:AT4G01250%09red/ath:AT1G66400%09red/ath:AT5G56270%09red/ath:AT1G18530%09red/ath:AT1G19230%09red/ath:AT4G20780%09red/ath:AT1G32250%09red
Glycosphingolipid biosynthesis - globo and isoglobo series	KEGG PATHWAY	ath00603	3	15	0.18104304678	0.863081579378	Barthea28237|Barthea23704|Barthea14628	http://www.genome.jp/kegg-bin/show_pathway?ath00603/ath:AT1G05590%09red/ath:AT3G56310%09red/ath:AT5G08370%09red
Taurine and hypotaurine metabolism	KEGG PATHWAY	ath00430	4	25	0.213305450342	0.911673692885	Barthea19834|Barthea06538|Barthea09950|Barthea09926	http://www.genome.jp/kegg-bin/show_pathway?ath00430/ath:AT5G39890%09red/ath:AT5G17330%09red/ath:AT2G02010%09red
Biosynthesis of secondary metabolites - unclassified	KEGG PATHWAY	ath00999	4	28	0.268338497774	0.961194196079	Barthea35996|Barthea35288|Barthea39644|Barthea35574	http://www.genome.jp/kegg-bin/show_pathway?ath00999/ath:AT3G21240%09red/ath:AT4G19010%09red/ath:AT1G67980%09red/ath:AT4G26220%09red
Alanine, aspartate and glutamate metabolism	KEGG PATHWAY	ath00250	12	107	0.275213807011	0.961194196079	Barthea01005|Barthea16143|Barthea01009|Barthea09950|Barthea37980|Barthea07578|Barthea07639|Barthea06538|Barthea01006|Barthea27217|Barthea35015|Barthea09926	http://www.genome.jp/kegg-bin/show_pathway?ath00250/ath:AT2G02010%09red/ath:AT5G10240%09red/ath:AT5G11520%09red/ath:AT3G57610%09red/ath:AT5G17330%09red/ath:AT1G51720%09red/ath:AT4G31990%09red/ath:AT2G30970%09red/ath:AT3G16150%09red
DNA replication	KEGG PATHWAY	ath03030	11	98	0.286275832071	0.961194196079	Barthea03269|Barthea42795|Barthea39734|Barthea19506|Barthea10389|Barthea11996|Barthea11995|Barthea42412|Barthea32471|Barthea42284|Barthea45510	http://www.genome.jp/kegg-bin/show_pathway?ath03030/ath:AT5G08020%09red/ath:AT5G67100%09red/ath:AT2G06510%09red/ath:AT2G42120%09red/ath:AT1G10590%09red/ath:AT4G18590%09red/ath:AT5G27740%09red
Phenylalanine, tyrosine and tryptophan biosynthesis	KEGG PATHWAY	ath00400	11	100	0.306747171734	0.961194196079	Barthea34852|Barthea41353|Barthea07200|Barthea07639|Barthea17177|Barthea07578|Barthea13384|Barthea32569|Barthea19615|Barthea19616|Barthea35015	http://www.genome.jp/kegg-bin/show_pathway?ath00400/ath:AT4G31990%09red/ath:AT5G11520%09red/ath:AT5G34930%09red/ath:AT1G07780%09red/ath:AT2G21940%09red/ath:AT1G15710%09red/ath:AT2G22250%09red/ath:AT2G30970%09red/ath:AT5G10330%09red/ath:AT5G53970%09red
2-Oxocarboxylic acid metabolism	KEGG PATHWAY	ath01210	11	101	0.317118229064	0.961194196079	Barthea37466|Barthea27679|Barthea24737|Barthea07639|Barthea06540|Barthea07578|Barthea04663|Barthea35015|Barthea30809|Barthea20263|Barthea28806	http://www.genome.jp/kegg-bin/show_pathway?ath01210/ath:AT2G20610%09red/ath:AT4G13770%09red/ath:AT5G11520%09red/ath:AT1G10070%09red/ath:AT4G31500%09red/ath:AT4G31990%09red/ath:AT1G14810%09red/ath:AT2G30970%09red/ath:AT1G65930%09red
Butanoate metabolism	KEGG PATHWAY	ath00650	5	41	0.328336212021	0.961194196079	Barthea04076|Barthea06538|Barthea09950|Barthea09926|Barthea13666	http://www.genome.jp/kegg-bin/show_pathway?ath00650/ath:AT4G16210%09red/ath:AT5G17330%09red/ath:AT2G02010%09red/ath:AT5G47720%09red
Lysine biosynthesis	KEGG PATHWAY	ath00300	3	22	0.340103987	0.961194196079	Barthea27679|Barthea34284|Barthea33240	http://www.genome.jp/kegg-bin/show_pathway?ath00300/ath:AT1G14810%09red/ath:AT2G13810%09red/ath:AT2G45440%09red
RNA polymerase	KEGG PATHWAY	ath03020	7	62	0.340972802771	0.961194196079	Barthea43609|Barthea40944|Barthea40945|Barthea13887|Barthea44548|Barthea44546|Barthea44547	http://www.genome.jp/kegg-bin/show_pathway?ath03020/ath:AT1G60620%09red/ath:AT5G09920%09red/ath:AT4G35800%09red/ath:AT1G60850%09red/ath:AT1G06790%09red
Fatty acid degradation	KEGG PATHWAY	ath00071	9	83	0.346436093071	0.961194196079	Barthea04076|Barthea27689|Barthea46068|Barthea05641|Barthea13666|Barthea13916|Barthea43981|Barthea26900|Barthea26901	http://www.genome.jp/kegg-bin/show_pathway?ath00071/ath:AT4G16210%09red/ath:AT5G58860%09red/ath:AT1G77120%09red/ath:AT4G14070%09red/ath:AT5G47720%09red/ath:AT3G23790%09red/ath:AT4G34240%09red/ath:AT1G69500%09red
Galactose metabolism	KEGG PATHWAY	ath00052	10	95	0.364676180177	0.961194196079	Barthea23704|Barthea11361|Barthea11362|Barthea04989|Barthea28237|Barthea43718|Barthea27664|Barthea38905|Barthea01443|Barthea25130	http://www.genome.jp/kegg-bin/show_pathway?ath00052/ath:AT2G47180%09red/ath:AT1G56600%09red/ath:AT5G40390%09red/ath:AT5G20250%09red/ath:AT3G56310%09red/ath:AT5G08370%09red/ath:AT3G57520%09red
Arachidonic acid metabolism	KEGG PATHWAY	ath00590	4	34	0.383290599953	0.961194196079	Barthea30473|Barthea04201|Barthea25959|Barthea37029	http://www.genome.jp/kegg-bin/show_pathway?ath00590/ath:AT1G63460%09red/ath:AT5G04040%09red/ath:AT4G11600%09red
Glycosaminoglycan degradation	KEGG PATHWAY	ath00531	2	14	0.384450251068	0.961194196079	Barthea15198|Barthea14628	http://www.genome.jp/kegg-bin/show_pathway?ath00531/ath:AT1G05590%09red/ath:AT5G27730%09red
Arginine and proline metabolism	KEGG PATHWAY	ath00330	11	109	0.402210619909	0.961194196079	Barthea35015|Barthea07639|Barthea36743|Barthea07578|Barthea16039|Barthea41179|Barthea12662|Barthea19898|Barthea02764|Barthea24376|Barthea43981	http://www.genome.jp/kegg-bin/show_pathway?ath00330/ath:AT2G27450%09red/ath:AT1G20270%09red/ath:AT5G11520%09red/ath:AT4G08900%09red/ath:AT4G31990%09red/ath:AT4G34880%09red/ath:AT2G30970%09red/ath:AT1G08980%09red/ath:AT5G38710%09red/ath:AT4G34240%09red/ath:AT5G46180%09red
Nucleotide excision repair	KEGG PATHWAY	ath03420	11	110	0.412985658462	0.961194196079	Barthea03269|Barthea41538|Barthea39734|Barthea19506|Barthea10389|Barthea11996|Barthea11995|Barthea42412|Barthea32471|Barthea42284|Barthea45510	http://www.genome.jp/kegg-bin/show_pathway?ath03420/ath:AT5G08020%09red/ath:AT1G03190%09red/ath:AT2G06510%09red/ath:AT2G42120%09red/ath:AT1G10590%09red/ath:AT4G18590%09red/ath:AT5G27740%09red
Limonene and pinene degradation	KEGG PATHWAY	ath00903	2	15	0.414364259392	0.961194196079	Barthea13666|Barthea43981	http://www.genome.jp/kegg-bin/show_pathway?ath00903/ath:AT4G34240%09red/ath:AT4G16210%09red
Brassinosteroid biosynthesis	KEGG PATHWAY	ath00905	4	36	0.421543835722	0.961194196079	Barthea10081|Barthea10078|Barthea01783|Barthea27726	http://www.genome.jp/kegg-bin/show_pathway?ath00905/ath:AT3G30180%09red/ath:AT2G26710%09red
Homologous recombination	KEGG PATHWAY	ath03440	11	113	0.445298083792	0.961194196079	Barthea39734|Barthea03269|Barthea07476|Barthea19506|Barthea11996|Barthea11995|Barthea42412|Barthea02734|Barthea32471|Barthea42284|Barthea45510	http://www.genome.jp/kegg-bin/show_pathway?ath03440/ath:AT5G08020%09red/ath:AT2G06510%09red/ath:AT2G28560%09red/ath:AT2G42120%09red/ath:AT1G10590%09red/ath:AT4G18590%09red/ath:AT4G35740%09red
Starch and sucrose metabolism	KEGG PATHWAY	ath00500	23	245	0.450917758395	0.961194196079	Barthea06548|Barthea12914|Barthea44534|Barthea44533|Barthea20086|Barthea31702|Barthea41845|Barthea05054|Barthea23916|Barthea24406|Barthea29486|Barthea20869|Barthea38742|Barthea04568|Barthea14801|Barthea33126|Barthea08208|Barthea07912|Barthea33125|Barthea35786|Barthea23686|Barthea33927|Barthea23763	http://www.genome.jp/kegg-bin/show_pathway?ath00500/ath:AT3G18080%09red/ath:AT5G24550%09red/ath:AT3G43190%09red/ath:AT1G61820%09red/ath:AT5G49720%09red/ath:AT5G51460%09red/ath:AT2G44480%09red/ath:AT1G64390%09red/ath:AT2G31390%09red/ath:AT4G24620%09red/ath:AT5G44640%09red/ath:AT3G46970%09red/ath:AT1G73370%09red/ath:AT3G20440%09red/ath:AT4G39210%09red/ath:AT4G22590%09red/ath:AT3G13560%09red/ath:AT2G18700%09red
Ubiquinone and other terpenoid-quinone biosynthesis	KEGG PATHWAY	ath00130	7	71	0.46490540532	0.961194196079	Barthea35996|Barthea07200|Barthea33474|Barthea07684|Barthea02956|Barthea33792|Barthea35288	http://www.genome.jp/kegg-bin/show_pathway?ath00130/ath:AT1G68890%09red/ath:AT2G18950%09red/ath:AT1G48320%09red/ath:AT5G54500%09red/ath:AT4G19010%09red/ath:AT5G53970%09red/ath:AT3G21240%09red
Monobactam biosynthesis	KEGG PATHWAY	ath00261	2	17	0.471865998437	0.961194196079	Barthea27679|Barthea33240	http://www.genome.jp/kegg-bin/show_pathway?ath00261/ath:AT1G14810%09red/ath:AT2G45440%09red
Peroxisome	KEGG PATHWAY	ath04146	15	160	0.475935572814	0.961194196079	Barthea12041|Barthea12043|Barthea02306|Barthea41314|Barthea12039|Barthea30543|Barthea11730|Barthea06540|Barthea10876|Barthea46068|Barthea02766|Barthea17857|Barthea11728|Barthea26900|Barthea26901	http://www.genome.jp/kegg-bin/show_pathway?ath04146/ath:AT3G14420%09red/ath:AT4G04320%09red/ath:AT3G11980%09red/ath:AT4G14305%09red/ath:AT1G52870%09red/ath:AT4G14070%09red/ath:AT1G65930%09red/ath:AT2G28190%09red/ath:AT3G23790%09red
Thiamine metabolism	KEGG PATHWAY	ath00730	4	39	0.477699888845	0.961194196079	Barthea08947|Barthea36963|Barthea08948|Barthea27244	http://www.genome.jp/kegg-bin/show_pathway?ath00730/ath:AT5G54770%09red/ath:AT2G29630%09red/ath:AT4G15560%09red
Cysteine and methionine metabolism	KEGG PATHWAY	ath00270	19	205	0.482405719152	0.961194196079	Barthea22267|Barthea27679|Barthea07927|Barthea22272|Barthea07200|Barthea35015|Barthea30734|Barthea07639|Barthea07578|Barthea05445|Barthea36786|Barthea44594|Barthea39274|Barthea09000|Barthea41991|Barthea28806|Barthea18291|Barthea36633|Barthea36632	http://www.genome.jp/kegg-bin/show_pathway?ath00270/ath:AT2G36880%09red/ath:AT1G05010%09red/ath:AT5G11520%09red/ath:AT1G10070%09red/ath:AT4G31990%09red/ath:AT1G49820%09red/ath:AT2G19590%09red/ath:AT5G20980%09red/ath:AT1G14810%09red/ath:AT2G30970%09red/ath:AT4G26200%09red/ath:AT4G35630%09red/ath:AT1G69770%09red/ath:AT1G02500%09red/ath:AT4G37770%09red/ath:AT5G53970%09red/ath:AT1G80740%09red/ath:AT2G05830%09red
Base excision repair	KEGG PATHWAY	ath03410	6	62	0.493145777878	0.961194196079	Barthea11996|Barthea11995|Barthea42412|Barthea36750|Barthea24510|Barthea31588	http://www.genome.jp/kegg-bin/show_pathway?ath03410/ath:AT2G42120%09red/ath:AT5G22470%09red/ath:AT1G10520%09red
Glycosphingolipid biosynthesis - ganglio series	KEGG PATHWAY	ath00604	1	7	0.497423100004	0.961194196079	Barthea14628	http://www.genome.jp/kegg-bin/show_pathway?ath00604/ath:AT1G05590%09red
Lipoic acid metabolism	KEGG PATHWAY	ath00785	1	7	0.497423100004	0.961194196079	Barthea20193	http://www.genome.jp/kegg-bin/show_pathway?ath00785/ath:AT1G47578%09red
Sesquiterpenoid and triterpenoid biosynthesis	KEGG PATHWAY	ath00909	3	31	0.53922617911	0.961194196079	Barthea23732|Barthea07344|Barthea37435	http://www.genome.jp/kegg-bin/show_pathway?ath00909/ath:AT4G37760%09red/ath:AT5G23960%09red/ath:AT1G78950%09red
